Date,Open,High,Low,Close,Adj Close,Volume
2017-10-02,129.639999,130.199997,129.550003,130.199997,127.138847,2678000
2017-10-03,130.309998,130.500000,130.130005,130.460007,127.392731,1825100
2017-10-04,130.449997,130.779999,130.300003,130.589996,127.519684,1495700
2017-10-05,130.729996,131.339996,130.720001,131.279999,128.193466,2387200
2017-10-06,131.059998,131.229996,130.910004,131.190002,128.105576,1635000
2017-10-09,131.300003,131.360001,130.759995,130.929993,127.851677,1012100
2017-10-10,131.250000,131.479996,130.940002,131.240005,128.154419,2915300
2017-10-11,131.240005,131.429993,131.100006,131.419998,128.330170,2012700
2017-10-12,131.160004,131.449997,131.119995,131.259995,128.173935,2171200
2017-10-13,131.550003,131.589996,131.279999,131.360001,128.271576,1543900
2017-10-16,131.500000,131.649994,131.270004,131.449997,128.359467,1789500
2017-10-17,131.500000,131.570007,131.339996,131.509995,128.418045,1340600
2017-10-18,131.800003,131.830002,131.570007,131.679993,128.584061,1470900
2017-10-19,131.250000,131.710007,130.940002,131.710007,128.613373,1942600
2017-10-20,132.070007,132.449997,132.070007,132.419998,129.306656,1751000
2017-10-23,132.630005,132.679993,131.789993,131.860001,128.759827,1755700
2017-10-24,132.160004,132.229996,131.889999,132.089996,128.984421,1574400
2017-10-25,131.910004,131.949997,130.690002,131.399994,128.310638,2186500
2017-10-26,131.720001,132.009995,131.490005,131.570007,128.476654,5396300
2017-10-27,131.940002,132.669998,131.759995,132.639999,129.521469,2672600
2017-10-30,131.940002,132.539993,131.899994,132.059998,128.955124,1688900
2017-10-31,132.270004,132.500000,132.119995,132.330002,129.218765,2378300
2017-11-01,132.830002,133.029999,132.169998,132.440002,129.326202,2275500
2017-11-02,132.339996,132.529999,131.820007,132.470001,129.355469,5097200
2017-11-03,132.539993,132.889999,132.279999,132.820007,129.697266,2677400
2017-11-06,132.770004,133.169998,132.750000,133.070007,129.941376,2017700
2017-11-07,133.160004,133.330002,132.529999,132.839996,129.716782,2527400
2017-11-08,132.729996,133.119995,132.550003,133.059998,129.931610,1267700
2017-11-09,132.380005,132.740005,131.619995,132.520004,129.404327,4320300
2017-11-10,132.240005,132.630005,132.169998,132.539993,129.423828,2042100
2017-11-13,132.110001,132.750000,132.080002,132.610001,129.492188,1876000
2017-11-14,132.220001,132.419998,131.789993,132.369995,129.257843,3776500
2017-11-15,131.789993,132.080002,131.210007,131.690002,128.593826,1772400
2017-11-16,132.110001,133.100006,132.110001,132.889999,129.765579,1730600
2017-11-17,132.639999,132.910004,132.610001,132.639999,129.521469,4850200
2017-11-20,132.820007,133.050003,132.679993,132.979996,129.853485,1805700
2017-11-21,133.440002,133.940002,133.419998,133.899994,130.751862,1956900
2017-11-22,133.940002,134.000000,133.690002,133.800003,130.654205,1295600
2017-11-24,134.080002,134.130005,133.979996,134.110001,130.956924,670500
2017-11-27,134.119995,134.289993,133.869995,133.970001,130.820221,1754300
2017-11-28,134.250000,135.360001,134.139999,135.300003,132.118958,2922900
2017-11-29,135.460007,135.789993,135.020004,135.300003,132.118958,2066300
2017-11-30,135.880005,136.919998,135.779999,136.339996,133.134491,2854400
2017-12-01,136.279999,136.500000,134.039993,136.070007,132.870865,3585700
2017-12-04,137.039993,137.380005,135.880005,135.889999,132.695084,3119400
2017-12-05,136.089996,136.330002,135.229996,135.309998,132.128723,2583300
2017-12-06,135.339996,135.460007,135.000000,135.229996,132.050583,2835600
2017-12-07,135.139999,135.940002,135.080002,135.770004,132.577896,1537600
2017-12-08,136.369995,136.520004,136.070007,136.479996,133.271194,1502600
2017-12-11,136.500000,136.830002,136.479996,136.800003,133.583694,1934300
2017-12-12,136.979996,137.250000,136.809998,136.949997,133.730148,1517200
2017-12-13,137.029999,137.429993,136.910004,136.970001,133.749680,1858800
2017-12-14,137.220001,137.240005,136.270004,136.330002,133.124741,1856100
2017-12-15,136.949997,137.830002,136.869995,137.550003,134.316040,2293000
2017-12-18,138.259995,138.679993,138.259995,138.500000,135.243713,2696300
2017-12-19,138.720001,138.720001,137.899994,137.940002,134.696869,3642100
2017-12-20,138.500000,138.550003,137.679993,137.929993,134.687103,2522200
2017-12-21,137.619995,137.929993,137.389999,137.570007,134.994263,2111200
2017-12-22,137.639999,137.860001,137.190002,137.520004,134.945175,1926000
2017-12-26,137.339996,137.520004,137.289993,137.410004,134.837250,2051300
2017-12-27,137.580002,137.720001,137.339996,137.460007,134.886322,2242400
2017-12-28,137.789993,137.809998,137.509995,137.759995,135.180695,2936500
2017-12-29,138.080002,138.100006,137.149994,137.250000,134.680252,2256500
2018-01-02,137.750000,138.229996,137.440002,138.220001,135.632080,3699700
2018-01-03,138.389999,139.100006,138.300003,139.020004,136.417099,3052300
2018-01-04,139.419998,139.809998,139.350006,139.550003,136.937180,2572400
2018-01-05,140.020004,140.440002,139.720001,140.369995,137.741821,2188500
2018-01-08,140.309998,140.770004,140.100006,140.690002,138.055817,2655300
2018-01-09,140.919998,141.309998,140.710007,140.949997,138.310974,2625200
2018-01-10,140.570007,140.850006,140.070007,140.729996,138.095078,2014900
2018-01-11,141.000000,141.919998,140.970001,141.919998,139.262817,2188000
2018-01-12,142.080002,142.850006,142.000000,142.750000,140.077286,2661800
2018-01-16,143.529999,143.820007,141.710007,142.119995,139.459061,3973400
2018-01-17,142.720001,143.639999,142.250000,143.429993,140.744522,2755400
2018-01-18,143.419998,143.580002,142.899994,143.179993,140.499222,2705800
2018-01-19,143.490005,143.929993,143.190002,143.919998,141.225372,2119000
2018-01-22,143.839996,145.059998,143.839996,145.059998,142.344025,2849900
2018-01-23,145.100006,145.570007,144.919998,145.419998,142.697281,2261300
2018-01-24,145.850006,146.110001,144.630005,145.279999,142.559906,3409300
2018-01-25,145.839996,145.839996,144.869995,145.339996,142.618774,4234600
2018-01-26,145.820007,146.869995,145.630005,146.860001,144.110321,1995900
2018-01-29,146.580002,146.820007,145.820007,145.899994,143.168274,2688200
2018-01-30,144.740005,145.149994,144.149994,144.380005,141.676758,4898200
2018-01-31,144.940002,145.240005,143.789993,144.429993,141.725800,4670200
2018-02-01,143.979996,145.020004,143.839996,144.369995,141.666931,2924800
2018-02-02,143.509995,143.679993,141.240005,141.300003,138.654419,5323600
2018-02-05,140.210007,141.399994,135.149994,135.740005,133.198532,10357400
2018-02-06,133.259995,138.240005,132.500000,137.960007,135.376953,10791200
2018-02-07,137.830002,139.559998,137.350006,137.350006,134.778366,6176300
2018-02-08,137.529999,137.800003,132.350006,132.410004,129.930878,7683300
2018-02-09,133.899994,135.210007,129.839996,134.229996,131.716797,9474000
2018-02-12,135.350006,136.850006,134.229996,136.020004,133.473282,4251900
2018-02-13,135.339996,136.699997,135.009995,136.449997,133.895218,2973000
2018-02-14,135.619995,138.550003,135.570007,138.360001,135.769470,3076800
2018-02-15,139.330002,140.050003,137.949997,140.050003,137.427811,2853000
2018-02-16,139.679993,141.229996,139.669998,140.110001,137.486710,2813100
2018-02-20,139.559998,140.440002,138.820007,139.270004,136.662415,2490000
2018-02-21,139.449997,140.960007,138.610001,138.619995,136.024597,2182200
2018-02-22,139.190002,140.089996,138.380005,138.710007,136.112915,2111700
2018-02-23,139.449997,140.860001,139.139999,140.860001,138.222656,1439500
2018-02-26,141.500000,142.410004,141.039993,142.339996,139.674942,1765700
2018-02-27,142.410004,142.860001,140.550003,140.550003,137.918457,2305100
2018-02-28,141.179993,141.399994,138.970001,139.000000,136.397491,2290500
2018-03-01,139.070007,139.880005,136.399994,137.350006,134.778366,4846700
2018-03-02,136.279999,138.509995,135.830002,138.240005,135.651703,3021300
2018-03-05,137.550003,140.149994,137.500000,139.800003,137.182495,2916600
2018-03-06,140.360001,140.610001,139.320007,140.309998,137.682968,2788000
2018-03-07,139.050003,140.610001,138.970001,140.429993,137.800690,2569100
2018-03-08,140.830002,141.029999,140.110001,140.960007,138.320786,2307500
2018-03-09,141.789993,143.300003,141.550003,143.300003,140.616974,2325100
2018-03-12,143.490005,143.850006,142.960007,143.220001,140.538483,1999200
2018-03-13,143.860001,144.139999,142.009995,142.330002,139.665146,2080500
2018-03-14,142.899994,142.990005,141.350006,141.610001,138.958618,2103100
2018-03-15,141.960007,142.220001,141.110001,141.419998,138.772156,1927900
2018-03-16,141.580002,142.190002,141.580002,141.660004,139.007660,2641400
2018-03-19,141.160004,141.399994,138.860001,139.839996,137.221756,3154300
2018-03-20,140.000000,140.419998,139.660004,140.050003,137.427811,1672000
2018-03-21,140.050003,141.240005,139.779999,139.929993,137.310059,2106700
2018-03-22,138.149994,138.610001,135.850006,135.949997,133.946396,3130600
2018-03-23,136.130005,136.440002,133.029999,133.100006,131.138397,5697000
2018-03-26,135.089996,136.729996,133.759995,136.610001,134.596649,3859500
2018-03-27,137.179993,137.309998,133.429993,134.190002,132.212326,3309900
2018-03-28,134.360001,135.190002,133.229996,133.880005,131.906891,4740000
2018-03-29,134.490005,136.589996,134.160004,135.720001,133.719772,2346400
2018-04-02,135.289993,135.570007,131.259995,132.630005,130.675323,5703700
2018-04-03,133.350006,134.539993,132.350006,134.279999,132.300995,3737200
2018-04-04,132.190002,136.100006,132.100006,135.789993,133.788742,2928000
2018-04-05,136.649994,137.229996,136.110001,136.740005,134.724747,2683600
2018-04-06,135.729996,136.539993,132.919998,133.869995,131.897034,4942600
2018-04-09,134.720001,136.300003,134.160004,134.320007,132.340424,2239400
2018-04-10,136.000000,136.970001,135.460007,136.500000,134.488281,2153900
2018-04-11,135.669998,136.830002,135.399994,135.869995,133.867554,2063800
2018-04-12,136.729996,137.529999,136.509995,136.970001,134.951355,1858700
2018-04-13,137.720001,137.750000,136.009995,136.580002,134.567108,2192600
2018-04-16,137.539993,138.149994,136.970001,137.720001,135.690292,2892600
2018-04-17,138.729996,139.529999,138.429993,139.169998,137.118927,2219900
2018-04-18,139.539993,139.850006,139.089996,139.360001,137.306122,1554400
2018-04-19,138.979996,139.179993,138.020004,138.600006,136.557343,4003900
2018-04-20,138.559998,138.669998,137.029999,137.500000,135.473541,1669600
2018-04-23,137.779999,138.160004,136.809998,137.449997,135.424271,2033700
2018-04-24,138.100006,138.190002,134.860001,135.800003,133.798599,3053500
2018-04-25,135.770004,136.250000,134.610001,135.949997,133.946396,2275400
2018-04-26,136.520004,137.679993,136.250000,137.240005,135.217377,1284600
2018-04-27,137.539993,137.740005,136.800003,137.330002,135.306046,1133600
2018-04-30,137.690002,137.990005,136.250000,136.330002,134.320801,2277100
2018-05-01,136.039993,136.600006,135.119995,136.539993,134.527679,1762700
2018-05-02,136.460007,136.970001,135.539993,135.750000,133.749329,1661600
2018-05-03,135.190002,135.800003,133.660004,135.380005,133.384781,2638000
2018-05-04,134.970001,137.559998,134.639999,137.130005,135.108994,2379400
2018-05-07,137.649994,138.309998,137.380005,137.729996,135.700134,1448000
2018-05-08,137.589996,138.009995,136.979996,137.779999,135.749405,1357400
2018-05-09,138.199997,139.270004,137.899994,139.080002,137.030258,1451700
2018-05-10,139.509995,140.539993,139.440002,140.289993,138.222412,1810100
2018-05-11,140.410004,140.869995,140.050003,140.570007,138.498306,1199100
2018-05-14,140.940002,141.300003,140.389999,140.639999,138.567261,1396900
2018-05-15,139.949997,140.110001,139.339996,139.789993,137.729782,2279700
2018-05-16,139.850006,140.759995,139.850006,140.470001,138.399765,1345900
2018-05-17,140.380005,141.039993,140.020004,140.509995,138.439163,1658500
2018-05-18,140.360001,140.509995,139.970001,140.199997,138.133743,910200
2018-05-21,141.059998,141.529999,140.839996,141.250000,139.168274,1299600
2018-05-22,141.559998,141.660004,140.589996,140.729996,138.655914,1213000
2018-05-23,140.089996,141.100006,140.000000,141.100006,139.020477,1431600
2018-05-24,140.929993,141.059998,139.860001,140.869995,138.793869,1405100
2018-05-25,140.600006,140.910004,140.279999,140.600006,138.527863,1264500
2018-05-29,139.800003,140.160004,138.539993,139.210007,137.158356,2695000
2018-05-30,139.970001,141.309998,139.910004,141.009995,138.931808,1587000
2018-05-31,140.880005,140.949997,139.809998,140.039993,137.976089,1700900
2018-06-01,140.929993,141.649994,140.759995,141.500000,139.414581,1857800
2018-06-04,141.899994,142.259995,141.729996,142.160004,140.064880,1592000
2018-06-05,142.259995,142.520004,141.830002,142.369995,140.271774,2952100
2018-06-06,142.750000,143.630005,142.380005,143.630005,141.513199,3011000
2018-06-07,143.809998,144.000000,142.899994,143.419998,141.306274,1663400
2018-06-08,143.270004,143.940002,143.119995,143.910004,141.789078,1084200
2018-06-11,144.000000,144.470001,143.970001,144.119995,141.995987,1664500
2018-06-12,144.399994,144.610001,144.000000,144.419998,142.291550,1582300
2018-06-13,144.539993,144.660004,143.800003,143.880005,141.759521,1402000
2018-06-14,144.399994,144.570007,143.889999,144.289993,142.163467,1809800
2018-06-15,143.850006,144.330002,143.229996,144.149994,142.025513,3328300
2018-06-18,143.300003,144.059998,143.029999,143.990005,141.867905,1603500
2018-06-19,142.750000,143.619995,142.399994,143.509995,141.394958,1962500
2018-06-20,143.949997,144.190002,143.589996,143.839996,141.720093,1468400
2018-06-21,143.830002,143.850006,142.559998,142.850006,140.744705,1881300
2018-06-22,143.000000,143.080002,142.369995,142.449997,140.945541,1226300
2018-06-25,141.850006,141.990005,139.539993,140.449997,138.966660,4347700
2018-06-26,140.699997,141.250000,140.300003,140.770004,139.283295,2085300
2018-06-27,141.199997,141.889999,139.449997,139.460007,137.987137,2958800
2018-06-28,139.429993,140.690002,138.990005,140.330002,138.847931,2490500
2018-06-29,140.899994,141.660004,140.389999,140.429993,138.946869,1834000
2018-07-02,139.559998,140.880005,139.429993,140.770004,139.283295,2825900
2018-07-03,141.360001,141.470001,140.220001,140.410004,138.927109,1325900
2018-07-05,141.130005,141.619995,140.449997,141.600006,140.104523,2796400
2018-07-06,141.660004,143.000000,141.440002,142.789993,141.281952,1756400
2018-07-09,143.460007,144.110001,143.139999,144.089996,142.568222,2153000
2018-07-10,144.389999,144.610001,144.029999,144.460007,142.934326,1437000
2018-07-11,143.619995,144.100006,143.100006,143.429993,141.915192,2042300
2018-07-12,144.179993,144.660004,143.720001,144.610001,143.082733,1440600
2018-07-13,144.529999,144.979996,144.259995,144.699997,143.171783,1964700
2018-07-16,144.770004,144.839996,144.220001,144.470001,142.944214,1571100
2018-07-17,144.020004,145.330002,144.009995,145.130005,143.597244,1767100
2018-07-18,145.130005,145.500000,144.850006,145.449997,143.913864,1327700
2018-07-19,145.070007,145.419998,144.600006,145.100006,143.567566,2034200
2018-07-20,145.000000,145.240005,144.559998,144.839996,143.310303,1507800
2018-07-23,144.789993,145.160004,144.470001,145.070007,143.537872,1444500
2018-07-24,145.770004,146.089996,144.899994,145.389999,143.854492,2340000
2018-07-25,145.300003,146.669998,145.009995,146.630005,145.081406,2125700
2018-07-26,146.229996,146.740005,146.000000,146.389999,144.843933,2084600
2018-07-27,146.600006,146.639999,144.630005,145.220001,143.686295,2535000
2018-07-30,145.220001,145.339996,144.059998,144.270004,142.746338,5379700
2018-07-31,144.820007,145.509995,144.539993,145.089996,143.557663,2003800
2018-08-01,145.190002,145.529999,144.490005,144.919998,143.389465,1524100
2018-08-02,144.169998,145.910004,144.080002,145.779999,144.240387,1508400
2018-08-03,145.889999,146.289993,145.759995,146.270004,144.725204,1977100
2018-08-06,146.309998,147.059998,146.089996,146.929993,145.378235,1802000
2018-08-07,146.309998,147.619995,146.309998,147.410004,145.853165,2532500
2018-08-08,147.330002,147.529999,146.979996,147.270004,145.714645,1270600
2018-08-09,147.369995,147.679993,147.070007,147.169998,145.615692,1233000
2018-08-10,146.350006,146.759995,145.940002,146.250000,144.705414,1854000
2018-08-13,146.399994,146.750000,145.460007,145.690002,144.151321,1898200
2018-08-14,146.110001,146.779999,145.919998,146.649994,145.101181,1784200
2018-08-15,145.869995,146.029999,144.639999,145.490005,143.953445,2684700
2018-08-16,146.279999,147.149994,146.259995,146.630005,145.081406,1347500
2018-08-17,146.449997,147.389999,146.300003,147.169998,145.615692,2188300
2018-08-20,147.449997,147.690002,147.160004,147.449997,145.892746,5759800
2018-08-21,147.779999,148.509995,147.779999,148.000000,146.436920,2090900
2018-08-22,147.789993,148.289993,147.710007,148.050003,146.486404,1169600
2018-08-23,147.899994,148.369995,147.580002,147.759995,146.199463,1351100
2018-08-24,148.149994,148.759995,148.100006,148.679993,147.109741,1712700
2018-08-27,149.320007,149.869995,149.100006,149.750000,148.168457,2126000
2018-08-28,150.100006,150.199997,149.529999,149.839996,148.257492,3015300
2018-08-29,149.960007,150.770004,149.820007,150.630005,149.039154,2688600
2018-08-30,150.309998,150.600006,149.669998,150.009995,148.425690,2150400
2018-08-31,149.809998,150.279999,149.589996,150.070007,148.485077,2537500
2018-09-04,149.889999,150.100006,149.220001,149.860001,148.277298,2342700
2018-09-05,149.660004,149.690002,148.710007,149.369995,147.792450,2772000
2018-09-06,149.460007,149.690002,148.360001,148.919998,147.347214,2592200
2018-09-07,148.369995,149.169998,148.130005,148.580002,147.010803,2334400
2018-09-10,149.199997,149.330002,148.789993,148.899994,147.327423,2156000
2018-09-11,148.550003,149.619995,148.330002,149.399994,147.822144,2575100
2018-09-12,149.309998,149.639999,148.789993,149.410004,147.832047,2181100
2018-09-13,149.970001,150.330002,149.750000,150.160004,148.574127,1905900
2018-09-14,150.279999,150.479996,149.789993,150.279999,148.692856,1363900
2018-09-17,150.240005,150.279999,149.190002,149.330002,147.752884,1661600
2018-09-18,149.429993,150.440002,149.399994,150.130005,148.544434,1665400
2018-09-19,150.119995,150.479996,150.009995,150.149994,148.564224,1809800
2018-09-20,150.830002,151.470001,150.520004,151.309998,149.711975,1713900
2018-09-21,151.820007,151.839996,151.050003,151.160004,149.563553,1986100
2018-09-24,150.869995,150.929993,150.270004,150.610001,149.019379,1668600
2018-09-25,150.889999,151.070007,150.419998,150.529999,148.940201,2318900
2018-09-26,150.610001,151.289993,149.789993,149.949997,148.366333,4903500
2018-09-27,150.240005,150.949997,150.080002,150.300003,148.712646,1808300
2018-09-28,149.279999,149.990005,149.229996,149.649994,148.776260,1797000
2018-10-01,150.419998,150.770004,149.520004,149.880005,149.004929,2718800
2018-10-02,149.860001,150.100006,149.429993,149.660004,148.786209,2159200
2018-10-03,150.259995,150.490005,149.649994,149.860001,148.985046,2563900
2018-10-04,149.580002,149.610001,147.710007,148.589996,147.722458,3220800
2018-10-05,148.619995,148.949997,146.729996,147.630005,146.768066,3197900
2018-10-08,147.279999,147.759995,146.360001,147.520004,146.658707,2515600
2018-10-09,147.250000,148.020004,147.020004,147.259995,146.400208,3690600
2018-10-10,146.929993,146.949997,142.410004,142.570007,141.737610,6890300
2018-10-11,142.020004,142.970001,138.750000,139.529999,138.715347,11707900
2018-10-12,142.000000,142.320007,139.490005,141.369995,140.544601,7981200
2018-10-15,141.160004,141.979996,140.500000,140.740005,139.918289,3386400
2018-10-16,141.750000,144.059998,141.360001,143.839996,143.000183,3990400
2018-10-17,143.910004,144.149994,142.330002,143.800003,142.960419,3148300
2018-10-18,143.309998,143.610001,141.000000,141.720001,140.892563,3783800
2018-10-19,142.139999,143.070007,141.009995,141.350006,140.524734,2997700
2018-10-22,141.729996,141.940002,140.419998,140.789993,139.967987,3220600
2018-10-23,138.690002,140.669998,137.460007,139.960007,139.142853,4981600
2018-10-24,139.889999,140.089996,135.399994,135.610001,134.818237,6013700
2018-10-25,136.630005,138.960007,136.169998,138.160004,137.353348,4886000
2018-10-26,136.119995,137.529999,134.169998,135.770004,134.977310,6623500
2018-10-29,137.509995,138.330002,133.070007,135.020004,134.231689,5167200
2018-10-30,134.960007,137.289993,134.610001,137.130005,136.329376,3675500
2018-10-31,138.600006,139.839996,138.369995,138.559998,137.751007,4034500
2018-11-01,139.039993,140.369995,138.520004,140.130005,139.311859,3713900
2018-11-02,140.929993,141.199997,138.389999,139.559998,138.745178,3171400
2018-11-05,139.800003,140.520004,139.190002,140.240005,139.421219,3140200
2018-11-06,140.190002,141.110001,140.169998,141.039993,140.216522,2029700
2018-11-07,142.300003,144.000000,141.970001,143.919998,143.079712,2781200
2018-11-08,143.550003,144.059998,142.979996,143.639999,142.801361,1874800
2018-11-09,142.910004,142.960007,141.289993,142.169998,141.339935,2226900
2018-11-12,141.789993,141.970001,139.179993,139.440002,138.625885,3530700
2018-11-13,139.770004,140.919998,138.820007,139.240005,138.427048,2290500
2018-11-14,140.339996,140.570007,137.380005,138.220001,137.412994,2766000
2018-11-15,137.550003,140.009995,136.699997,139.779999,138.963898,3600900
2018-11-16,139.070007,140.570007,138.820007,140.080002,139.262146,2272300
2018-11-19,139.830002,139.929993,137.169998,137.649994,136.846329,3481800
2018-11-20,135.729996,136.619995,134.639999,135.199997,134.410629,4627200
2018-11-21,136.000000,136.889999,135.750000,135.860001,135.066788,4151300
2018-11-23,134.919998,135.919998,134.729996,135.130005,134.341049,1300000
2018-11-26,136.479996,137.279999,136.179993,137.229996,136.428772,4699700
2018-11-27,136.649994,137.419998,136.270004,137.399994,136.597778,2860100
2018-11-28,138.029999,140.600006,137.419998,140.600006,139.779114,6061100
2018-11-29,140.190002,141.160004,139.479996,140.339996,139.520615,2895000
2018-11-30,140.240005,141.509995,140.070007,141.350006,140.524734,2142100
2018-12-03,143.600006,144.000000,142.029999,143.000000,142.165100,3655400
2018-12-04,142.639999,142.820007,138.100006,138.330002,137.522354,3917700
2018-12-06,136.149994,138.160004,134.350006,138.160004,137.353348,6542900
2018-12-07,137.940002,138.869995,134.429993,134.899994,134.112381,4986900
2018-12-10,134.809998,135.600006,132.449997,135.050003,134.261505,5046800
2018-12-11,136.860001,137.009995,134.229996,135.020004,134.231689,3459200
2018-12-12,136.720001,137.509995,135.750000,135.789993,134.997177,3720100
2018-12-13,136.240005,136.690002,134.889999,135.460007,134.669128,3298400
2018-12-14,134.259995,134.919998,132.759995,133.119995,132.342773,4503200
2018-12-17,132.539993,133.160004,129.470001,130.279999,129.519363,7193100
2018-12-18,131.259995,131.740005,129.360001,130.240005,129.479599,8065500
2018-12-19,130.279999,132.389999,127.300003,128.240005,127.491272,8010800
2018-12-20,127.510002,128.380005,124.800003,126.169998,125.433350,13119700
2018-12-21,126.510002,127.970001,123.120003,123.489998,122.768997,13605000
2018-12-24,121.900002,122.540001,119.669998,119.699997,119.699997,14488500
2018-12-26,120.339996,125.519997,119.349998,125.459999,125.459999,12512300
2018-12-27,123.760002,126.589996,121.910004,126.589996,126.589996,16128500
2018-12-28,127.500000,128.309998,125.730003,126.430000,126.430000,11668700
2018-12-31,127.379997,127.730003,126.279999,127.629997,127.629997,9414800
2019-01-02,125.750000,128.160004,125.339996,127.730003,127.730003,5093200
2019-01-03,126.910004,126.910004,124.570000,124.769997,124.769997,5252900
2019-01-04,126.480003,129.369995,126.320000,128.899994,128.899994,4776900
2019-01-07,129.190002,131.039993,128.809998,130.199997,130.199997,4485100
2019-01-08,131.449997,131.729996,130.050003,131.539993,131.539993,3949400
2019-01-09,132.020004,132.669998,131.360001,132.160004,132.160004,6405100
2019-01-10,131.440002,132.889999,131.000000,132.809998,132.809998,2685700
2019-01-11,132.130005,132.860001,131.850006,132.839996,132.839996,3033800
2019-01-14,131.789993,132.490005,131.559998,132.000000,132.000000,2479400
2019-01-15,132.190002,133.559998,132.050003,133.440002,133.440002,4542100
2019-01-16,133.669998,134.330002,133.610001,133.820007,133.820007,2963100
2019-01-17,133.399994,135.399994,133.160004,134.899994,134.899994,4401100
2019-01-18,135.889999,136.940002,135.449997,136.649994,136.649994,4224900
2019-01-22,135.889999,135.919998,133.889999,134.779999,134.779999,5037900
2019-01-23,135.380005,135.770004,133.600006,134.919998,134.919998,3934200
2019-01-24,134.929993,135.470001,134.460007,135.199997,135.199997,3785200
2019-01-25,136.229996,136.820007,136.029999,136.470001,136.470001,2987300
2019-01-28,135.240005,135.520004,134.479996,135.470001,135.470001,4371600
2019-01-29,135.619995,135.869995,134.839996,135.279999,135.279999,2975100
2019-01-30,136.149994,137.809998,135.619995,137.320007,137.320007,3060700
2019-01-31,137.270004,138.770004,137.240005,138.529999,138.529999,3932900
2019-02-01,138.699997,139.199997,138.250000,138.729996,138.729996,3225400
2019-02-04,138.759995,139.750000,138.360001,139.720001,139.720001,4938100
2019-02-05,139.949997,140.449997,139.660004,140.300003,140.300003,2759100
2019-02-06,140.149994,140.399994,139.649994,140.160004,140.160004,2945200
2019-02-07,139.179993,139.490005,137.119995,138.830002,138.830002,5097500
2019-02-08,138.139999,138.990005,137.660004,138.970001,138.970001,2105800
2019-02-11,139.399994,139.550003,138.889999,139.259995,139.259995,2337000
2019-02-12,140.119995,141.179993,140.059998,141.000000,141.000000,3312300
2019-02-13,141.449997,141.880005,141.139999,141.440002,141.440002,2369300
2019-02-14,140.860001,141.809998,140.389999,141.190002,141.190002,2731400
2019-02-15,142.160004,142.770004,141.910004,142.740005,142.740005,2537600
2019-02-19,142.410004,143.389999,142.339996,143.020004,143.020004,2469900
2019-02-20,143.050003,143.529999,142.740005,143.320007,143.320007,2357400
2019-02-21,143.059998,143.139999,142.250000,142.830002,142.830002,3684900
2019-02-22,143.199997,143.839996,143.029999,143.770004,143.770004,1838400
2019-02-25,144.559998,144.880005,143.899994,143.979996,143.979996,3920000
2019-02-26,143.750000,144.229996,143.589996,143.710007,143.710007,2155200
2019-02-27,143.389999,143.970001,142.880005,143.759995,143.759995,2046800
2019-02-28,143.649994,143.899994,143.320007,143.460007,143.460007,2275100
2019-03-01,144.380005,144.600006,143.500000,144.419998,144.419998,2985100
2019-03-04,145.000000,145.029999,142.419998,143.750000,143.750000,3555400
2019-03-05,143.809998,143.899994,143.179993,143.479996,143.479996,2838000
2019-03-06,143.520004,143.550003,142.229996,142.389999,142.389999,2139600
2019-03-07,142.160004,142.250000,140.759995,141.279999,141.279999,2851800
2019-03-08,140.130005,141.029999,139.919998,140.990005,140.990005,2328000
2019-03-11,141.389999,143.110001,141.360001,143.059998,143.059998,1910400
2019-03-12,143.330002,143.839996,143.229996,143.539993,143.539993,1966100
2019-03-13,143.960007,144.949997,143.940002,144.460007,144.460007,2013500
2019-03-14,144.460007,144.639999,144.050003,144.339996,144.339996,1494000
2019-03-15,144.619995,145.479996,144.550003,145.009995,145.009995,2324300
2019-03-18,145.100006,145.759995,144.949997,145.550003,145.550003,2489700
2019-03-19,146.119995,146.470001,144.990005,145.520004,145.520004,6104600
2019-03-20,145.320007,145.990005,144.250000,144.919998,144.919998,2897300
